datetime,city,latitude,longitude,temperature_celsius,humidity_pct,pressure_hpa,wind_speed_ms,visibility,rain,clouds,weather_condition,weather_description
2024-03-21 05:46:33+03,Embu,-0.53884,37.45964,11.72,25,1076,14.63,1335,0.68,58,snow,snowy
2024-05-16 09:46:13+03,Kilifi,-3.51065,39.90933,16.21,0,1080,14.77,5332,0.32,72,drizzle,windy
2024-02-27 18:31:38+03,Makueni,-1.78650,37.63111,18.77,84,1072,17.29,17590,0.3,15,clear,partly cloudy
2024-03-27 11:28:08+03,Maralal,1.09314,36.70183,10.46,82,905,17.28,8677,0.56,46,rain,sunny
2024-04-06 23:28:28+03,Rongai,-1.39386,36.74424,25.12,100,979,11.45,6988,0.92,85,clear,stormy
2024-03-14 13:12:44+03,Nanyuki,0.00744,37.07223,27.3,2,1022,6.35,17003,0.71,77,clear,hazy
2024-04-07 03:23:09+03,Nyeri,-0.42778,36.94336,25.51,42,887,16.68,2054,0.88,79,rain,hazy
2024-05-17 09:08:15+03,Athi River,-1.45772,36.97850,26.04,20,934,19.87,19819,0.96,52,clear,snowy
2024-03-10 10:04:03+03,Pumwani,-1.28166,36.84588,12.02,1,978,16.22,19861,0.53,98,snow,hazy
2024-03-01 12:42:53+03,Malindi,-3.21919,40.11689,27.82,52,1015,18.03,17799,0.35,25,rain,snowy
2024-02-15 19:41:37+03,Kapenguria,1.24819,35.11037,32.2,90,934,17.71,13092,0.29,2,clouds,partly cloudy
2024-03-27 11:19:03+03,Lugulu,0.39361,34.30528,19.67,38,1016,16.05,7235,0.62,88,snow,partly cloudy
2024-04-18 18:59:27+03,Kapenguria,1.24819,35.11037,12.79,23,1078,0.84,2972,0.22,97,rain,snowy
2024-03-02 23:05:23+03,Thika,-1.03876,37.08338,23.2,1,961,17.87,11665,0.59,36,rain,snowy
2024-02-01 04:36:19+03,Muhoroni,-0.15661,35.19836,19.64,62,900,7.68,17977,0.6,44,drizzle,hazy
2024-05-17 16:15:38+03,Meru,0.05147,37.64560,16.31,14,898,12.9,13522,0.88,88,thunderstorms,sunny
2024-02-28 15:28:55+03,Narok,-1.08754,35.87706,31.31,56,904,12.2,17522,0.1,39,clouds,windy
2024-02-14 15:44:38+03,Rongai,-1.39386,36.74424,35.72,93,897,3.07,14890,0.1,15,thunderstorms,windy
2024-05-01 11:22:51+03,Bungoma,0.56953,34.55838,14.6,23,1010,8.5,5384,0.78,2,clouds,stormy
2024-05-04 20:01:25+03,Thika,-1.03876,37.08338,14.43,38,1069,9.12,8423,0.65,49,rain,cloudy
2024-02-21 10:11:53+03,Naivasha,-0.71718,36.43103,17.74,95,897,2.52,13766,0.65,48,clouds,thunderstorms
2024-03-13 07:24:24+03,Butere,0.21982,34.49190,11.02,52,905,14.9,13765,0.16,49,clouds,sunny
2024-03-14 17:29:50+03,Malikisi,0.68124,34.42121,39.42,72,1033,12.26,17048,0.43,49,clear,cloudy
2024-05-27 02:02:34+03,Isiolo,0.35564,37.58331,31.73,50,979,10.44,18070,0.16,74,thunderstorms,stormy
2024-02-08 22:27:26+03,Kinango,-4.13934,39.31803,12.79,35,1056,5.48,7877,0.42,63,rain,snowy
2024-03-20 14:51:55+03,Voi,-3.39731,38.55593,12.6,70,936,19.47,7775,0.91,0,drizzle,foggy
2024-02-05 14:52:54+03,Athi River,-1.45772,36.97850,33.91,80,941,18.73,18766,0.78,96,drizzle,thunderstorms
2024-04-13 04:39:25+03,Nakuru,-0.30310,36.08003,31.32,19,989,0.02,19031,0.12,0,drizzle,foggy
2024-04-06 07:50:09+03,Keroka,-0.77711,34.94584,21.02,94,961,16.21,8581,0.76,18,rain,light rain
2024-04-30 00:25:08+03,Webuye,0.59921,34.77960,37.69,14,1028,5.48,7639,0.79,23,clear,thunderstorms
2024-04-13 12:12:38+03,Malaba,0.63621,34.27828,18.94,84,1075,15.31,18203,0.11,82,clear,light rain
2024-03-16 16:37:02+03,Kihancha,-1.19398,34.61650,20.04,51,885,2.58,8800,0.39,40,drizzle,moderate rain
2024-04-09 05:53:27+03,Kiambu,-1.17481,36.83041,15.94,79,992,6.43,17663,0.62,31,drizzle,partly cloudy
2024-04-30 11:50:39+03,Embu,-0.53884,37.45964,29.56,2,956,14.73,11968,0.31,85,thunderstorms,foggy
2024-04-14 20:52:27+03,Kihancha,-1.19398,34.61650,18.92,10,981,18.64,16990,0.52,76,clear,sunny
2024-04-01 20:30:57+03,Keroka,-0.77711,34.94584,25.46,5,937,13.11,12116,0.83,2,snow,snowy
2024-04-16 00:16:21+03,Nakuru,-0.30310,36.08003,22.17,71,1085,8.29,225,0,37,drizzle,sunny
2024-03-20 00:27:08+03,Kisumu,-0.09170,34.76796,25.06,71,913,17.48,6519,0.33,71,drizzle,windy
2024-04-18 18:14:13+03,Molo,-0.24884,35.73237,13.84,9,984,9.48,9763,0.5,10,clear,foggy
2024-03-10 13:39:04+03,Kipini,-2.52656,40.52925,13.9,25,963,2.24,12992,0.63,66,snow,thunderstorms with light rains
2024-02-06 03:47:21+03,Nyeri,-0.42778,36.94336,10.76,85,1054,4.74,13466,0.11,96,clear,thunderstorms with light rains
2024-04-17 08:00:34+03,Voi,-3.39731,38.55593,12.38,23,970,5.81,372,0.29,38,drizzle,moderate rain
2024-02-11 10:36:48+03,Mombasa,-4.04348,39.66821,14.82,95,1027,1.49,7045,0.36,38,clouds,moderate rain
2024-03-09 11:11:33+03,Embu,-0.53884,37.45964,29.35,18,989,8.57,10694,0.9,45,drizzle,snowy
2024-02-16 17:07:43+03,Moyale,3.53998,39.05284,36.36,59,946,10.97,6030,0.49,54,clouds,moderate rain
2024-05-19 03:57:20+03,Garissa,-0.45323,39.64610,39.88,37,906,3.66,2813,0.95,50,clear,moderate rain
2024-03-03 04:37:39+03,Mandera,3.93564,41.85512,29.24,14,929,10.49,12197,0.67,59,rain,foggy
2024-04-20 22:03:56+03,Siaya,-0.09982,34.27470,36.28,1,969,15.62,14662,0.22,55,clear,stormy
2024-05-18 23:24:00+03,Lamu,-2.26956,40.90064,15.91,4,1009,14.48,16178,0.23,33,rain,cloudy
2024-05-23 23:21:47+03,Kinango,-4.13934,39.31803,18.34,74,1074,17.62,3893,0.34,27,clear,thunderstorms
2024-05-19 12:50:27+03,Athi River,-1.45772,36.97850,23.63,32,1066,17.58,6570,0.16,81,clear,snowy
2024-04-10 09:54:12+03,Webuye,0.59921,34.77960,31.51,64,965,0.35,5766,0.56,69,drizzle,thunderstorms
2024-02-13 04:28:55+03,Isiolo,0.35564,37.58331,21.11,67,1070,10.55,10935,0,12,clouds,light rain
2024-03-31 06:42:54+03,Butere,0.21982,34.49190,10.42,45,892,14.84,7585,0.41,82,rain,moderate rain
2024-02-29 00:14:30+03,Busia,0.46077,34.11146,31.42,60,1014,11.64,7410,0.09,42,thunderstorms,heavy snow
2024-05-25 04:49:33+03,Kericho,-0.36890,35.28629,20.95,36,919,9.43,3994,0.09,7,thunderstorms,heavy snow
2024-04-03 11:42:12+03,Konza,-1.77758,37.10977,12.91,8,945,17.2,13314,0.28,92,snow,snowy
2024-03-19 17:46:59+03,Bungoma,0.56953,34.55838,39.48,6,915,13.61,19917,0.94,33,thunderstorms,stormy
2024-03-27 03:46:59+03,Malikisi,0.68124,34.42121,24.18,61,1072,0.21,11747,0.91,29,rain,thunderstorms
2024-05-08 17:56:45+03,Embu,-0.53884,37.45964,16.42,13,881,12.84,12509,0.41,59,thunderstorms,heavy snow
2024-03-18 19:07:51+03,Lugulu,0.39361,34.30528,38.58,81,988,17.43,6680,0.86,67,clear,stormy
2024-03-18 02:56:51+03,Eldoret,0.51428,35.26978,28.72,8,1039,17.82,1584,0.61,95,drizzle,snowy
2024-03-24 22:07:13+03,Ol Kalou,-0.27270,36.37752,28.47,84,960,13.86,11386,0.33,6,snow,cloudy
2024-04-30 12:57:26+03,Mbale,1.07844,34.18101,16.67,6,1006,0.8,7772,0.04,47,rain,partly cloudy
2024-04-03 20:26:57+03,Molo,-0.24884,35.73237,25.99,13,905,1.21,8930,1,17,rain,snowy
2024-05-26 11:07:11+03,Busia,0.46077,34.11146,36.24,8,984,1.81,11379,0.83,54,rain,heavy snow
2024-03-01 03:22:04+03,Busia,0.46077,34.11146,16.49,56,933,8.18,5232,0.6,75,thunderstorms,snowy
2024-05-08 12:50:46+03,Eldoret,0.51428,35.26978,24.26,99,1015,13.94,15053,0.13,32,rain,snowy
2024-02-01 21:52:02+03,Nairobi,-1.29207,36.82195,20.3,33,1000,3.84,7698,0.92,77,drizzle,moderate rain
2024-04-21 16:36:07+03,Kabarnet,0.49011,35.74342,25.65,70,1037,1.29,4938,0.25,31,thunderstorms,stormy
2024-02-21 11:08:22+03,Busia,0.46077,34.11146,12.32,68,952,8.66,11681,0.28,33,drizzle,snowy
2024-03-02 14:12:58+03,Kakamega,0.28273,34.75186,12.2,58,1034,10.12,7606,0.21,90,clouds,foggy
2024-05-18 12:07:31+03,Kipini,-2.52656,40.52925,12.3,90,1041,6.07,134,0.35,70,rain,stormy
2024-05-21 18:49:44+03,Migori,-1.07070,34.47527,34,21,888,11.44,4077,0.09,65,clear,stormy
2024-03-12 08:34:53+03,Malindi,-3.21919,40.11689,37.19,81,932,12.73,11088,0.22,45,drizzle,moderate rain
2024-05-30 20:58:01+03,Kiambu,-1.17481,36.83041,10.88,85,954,9.64,11334,0.04,69,clear,sunny
2024-03-03 14:40:03+03,Muhoroni,-0.15661,35.19836,20.75,46,907,4.57,1810,0.45,73,clear,heavy snow
2024-05-02 18:28:21+03,Kakamega,0.28273,34.75186,24.51,69,1020,3.77,3373,0.14,48,drizzle,partly cloudy
2024-04-12 03:13:58+03,Kinango,-4.13934,39.31803,25.85,9,1070,10.7,10465,0.81,60,thunderstorms,stormy
2024-05-11 08:09:34+03,Moyale,3.53998,39.05284,13.39,20,1015,7.13,12809,0.96,30,thunderstorms,cloudy
2024-03-13 21:00:52+03,Konza,-1.77758,37.10977,24.68,75,1075,4.71,4857,0.33,55,rain,heavy snow
2024-02-21 17:22:25+03,Meru,0.05147,37.64560,30,96,1044,14.69,5136,0.83,49,snow,thunderstorms with light rains
2024-02-10 02:48:09+03,Nyeri,-0.42778,36.94336,11.94,84,1005,7,13028,0.81,50,snow,sunny
2024-04-13 05:04:23+03,Kapenguria,1.24819,35.11037,14.96,95,1046,6.59,17956,0.8,22,thunderstorms,stormy
2024-04-20 04:17:46+03,Nakuru,-0.30310,36.08003,22.79,73,1070,5.18,5007,0.98,28,clear,sunny
2024-04-18 15:43:55+03,Siaya,-0.09982,34.27470,38.73,37,977,4.35,4226,0.17,5,drizzle,windy
2024-05-04 18:29:23+03,Eldoret,0.51428,35.26978,31.35,84,893,18.92,7547,0.32,37,clear,hazy
2024-05-29 12:38:51+03,Kisumu,-0.09170,34.76796,26.91,39,1050,12.31,14202,0.37,20,drizzle,moderate rain
2024-02-26 05:00:38+03,Mombasa,-4.04348,39.66821,30.15,28,1040,7.24,17547,0.6,66,snow,foggy
2024-04-04 14:53:32+03,Malaba,0.63621,34.27828,22.93,32,1008,0.74,8808,0.66,26,thunderstorms,cloudy
2024-05-02 14:14:12+03,Garissa,-0.45323,39.64610,20.18,6,872,14.95,9585,0.19,47,thunderstorms,thunderstorms with light rains
2024-04-17 22:47:51+03,Athi River,-1.45772,36.97850,38.65,0,1040,10.04,13118,0.25,87,clouds,cloudy
2024-02-16 06:08:22+03,Mombasa,-4.04348,39.66821,31.19,6,893,1.63,11411,0.31,50,drizzle,partly cloudy
2024-05-26 21:03:54+03,Mombasa,-4.04348,39.66821,25.67,90,953,17.98,1299,0.58,74,rain,thunderstorms
2024-02-10 08:19:20+03,Mombasa,-4.04348,39.66821,16.27,78,1013,17,10140,0.04,64,rain,cloudy
2024-02-11 03:58:16+03,Kakamega,0.28273,34.75186,23.54,43,1050,15.79,12750,0.58,11,clear,hazy
2024-02-24 07:49:51+03,Naivasha,-0.71718,36.43103,32.64,77,914,1.44,5806,0.21,42,drizzle,stormy
2024-04-24 16:05:04+03,Isiolo,0.35564,37.58331,21.42,17,892,4.47,7092,0.03,71,clear,hazy
2024-05-20 04:57:15+03,Kinango,-4.13934,39.31803,35.12,1,980,12.75,8889,0.5,83,rain,light rain
2024-02-11 04:32:01+03,Makueni,-1.78650,37.63111,30.79,12,887,5.74,10639,0.47,48,drizzle,foggy
2024-02-26 07:45:04+03,Lamu,-2.26956,40.90064,36.39,5,1009,14.6,12287,0.6,4,rain,light rain
2024-04-24 17:07:06+03,Kakamega,0.28273,34.75186,17.81,28,1018,0.21,14208,0.15,60,rain,thunderstorms
2024-02-28 21:45:54+03,Mandera,3.93564,41.85512,23.61,21,1064,6.8,5342,0.29,68,drizzle,partly cloudy
2024-04-15 02:15:59+03,Chepareria,1.30811,35.20660,26.23,39,953,8.53,5221,0.86,50,thunderstorms,cloudy
2024-04-07 22:18:42+03,Kisii,-0.67733,34.77960,37.43,72,969,11.59,1392,0.35,45,snow,moderate rain
2024-04-18 15:38:10+03,Thika,-1.03876,37.08338,16.37,40,881,3.84,16832,0.41,11,drizzle,foggy
2024-04-08 08:40:28+03,Nairobi,-1.29207,36.82195,34.34,2,949,0.29,6916,0.71,99,snow,cloudy
2024-08-22 05:40:19+03,Webuye,0.59921,34.77960,14.43,43,888,19.71,7339,0.14,9,clouds,hazy
2024-04-17 07:15:58+03,Athi River,-1.45772,36.97850,33.29,36,1030,9.35,11472,0.46,94,clear,moderate rain
2024-04-30 20:44:44+03,Konza,-1.77758,37.10977,10.3,37,966,12.29,13501,0.86,19,clouds,cloudy
2024-02-22 05:05:52+03,Voi,-3.39731,38.55593,14.15,1,1018,12.48,7136,0.61,79,snow,thunderstorms with light rains
2024-05-17 16:26:48+03,Kilifi,-3.51065,39.90933,29.42,41,910,11.5,10956,0.45,2,clouds,heavy snow
2024-02-24 18:17:18+03,Homa Bay,-0.53504,34.45310,27.83,91,1051,17.13,4053,0.63,82,drizzle,hazy
2024-03-12 04:38:37+03,Malikisi,0.68124,34.42121,33.94,72,894,13.3,466,0.09,38,snow,snowy
2024-05-03 11:53:10+03,Marsabit,2.33550,37.99435,35.17,62,873,18,11802,0.92,23,drizzle,thunderstorms with light rains
2024-03-30 02:02:31+03,Garissa,-0.45323,39.64610,27.66,0,1029,16.02,9838,0.91,11,clouds,foggy
2024-02-17 12:56:20+03,Athi River,-1.45772,36.97850,11.82,42,871,11.37,9420,0.8,78,rain,thunderstorms with light rains
2024-02-15 04:09:12+03,Keruguya,-0.49933,37.27848,23.39,68,982,13.41,19790,0.1,17,clear,moderate rain
2024-04-16 09:17:56+03,Keruguya,-0.49933,37.27848,31.84,80,877,9.61,5462,0.59,6,drizzle,cloudy
2024-03-15 15:51:46+03,Busia,0.46077,34.11146,21.35,90,888,0.6,14094,0.57,95,clouds,windy
2024-05-08 17:34:12+03,Bungoma,0.56953,34.55838,21.78,14,1023,2.93,12794,0.73,42,clear,moderate rain
2024-05-06 10:06:32+03,Konza,-1.77758,37.10977,24.25,96,955,19.92,16177,0.82,17,rain,light rain
2024-04-27 04:09:49+03,Homa Bay,-0.53504,34.45310,11.73,70,1030,1.64,19073,0.9,99,drizzle,cloudy
2024-02-05 08:37:05+03,Eldama Ravine,0.05304,35.72977,32.66,36,914,7.94,16560,0.31,42,rain,heavy snow
2024-05-11 04:37:53+03,Wajir,1.74884,40.05863,13.91,13,882,13.11,4877,0.4,43,clouds,stormy
2024-05-23 15:50:40+03,Kitui,-1.37508,37.99521,23.15,53,955,10.31,17717,0.31,27,snow,stormy
2024-03-13 09:35:49+03,Kipini,-2.52656,40.52925,36.84,3,884,6.97,17249,0.79,55,rain,hazy
2024-02-09 07:01:59+03,Muhoroni,-0.15661,35.19836,27.77,100,924,6.3,15395,0.75,74,snow,partly cloudy
2024-02-22 13:37:36+03,Nanyuki,0.00744,37.07223,37.89,84,1012,11.47,9911,0.58,33,clear,stormy
2024-04-25 16:44:50+03,Litein,-0.58262,35.19012,38.16,29,1083,11.33,4099,0.34,54,clear,hazy
2024-05-04 03:16:14+03,Kapsabet,0.20296,35.09784,36.65,67,1016,15.8,8868,0.74,43,drizzle,light rain
2024-04-16 16:12:38+03,Isiolo,0.35564,37.58331,20.35,79,988,7.87,15322,0.97,2,thunderstorms,light rain
2024-04-25 16:42:01+03,Voi,-3.39731,38.55593,23.75,28,984,0.03,13099,0.56,51,snow,foggy
2024-02-08 07:58:53+03,Homa Bay,-0.53504,34.45310,33.7,39,1085,10.92,12382,0.13,15,clouds,thunderstorms
2024-04-12 06:14:35+03,Isiolo,0.35564,37.58331,39.11,95,929,15.11,12774,0.62,65,clear,heavy snow
2024-02-28 21:11:51+03,Narok,-1.08754,35.87706,12.22,21,951,1.5,6849,0.92,30,rain,thunderstorms with light rains
2024-02-12 16:13:18+03,Kiambu,-1.17481,36.83041,26.66,19,1023,8.87,4604,0.7,73,snow,hazy
2024-02-06 10:06:47+03,Kipini,-2.52656,40.52925,12.83,77,971,12.39,8029,0.74,84,clear,foggy
2024-05-18 16:14:01+03,Embu,-0.53884,37.45964,26.05,91,1000,7.05,3445,0.51,66,snow,partly cloudy
2024-02-25 20:35:08+03,Voi,-3.39731,38.55593,35.83,21,1010,4.01,921,0.91,100,rain,stormy
2024-03-18 00:09:49+03,Kajiado,-2.09808,36.78195,29,50,1073,15.63,10254,0.47,44,drizzle,cloudy
2024-02-07 10:48:43+03,Kisumu,-0.09170,34.76796,26.89,65,1049,11.97,1861,0.51,13,clear,moderate rain
2024-05-25 09:13:12+03,Karuri,-0.71344,37.03735,26.91,99,935,3.13,14737,0.71,5,drizzle,thunderstorms
2024-04-24 21:48:46+03,Naivasha,-0.71718,36.43103,36.74,47,929,5.92,6593,0.08,91,rain,snowy
2024-03-07 02:36:16+03,Mumias,0.33322,34.48774,22.67,34,1014,3.52,1541,0.69,50,thunderstorms,hazy
2024-03-15 14:20:22+03,Maralal,1.09314,36.70183,12.96,60,941,13.98,17828,0.96,33,thunderstorms,sunny
2024-02-02 05:12:12+03,Muhoroni,-0.15661,35.19836,26.49,49,1060,3.39,14178,0.74,70,snow,partly cloudy
2024-04-14 22:19:19+03,Karuri,-0.71344,37.03735,15.18,21,1055,11.77,14728,0.5,13,rain,moderate rain
2024-05-06 22:00:49+03,Konza,-1.77758,37.10977,20.94,25,1015,7.71,8786,0.34,44,snow,moderate rain
2024-02-02 11:07:18+03,Maralal,1.09314,36.70183,33.71,65,1066,8.2,18235,0.53,86,clouds,thunderstorms with light rains
2024-05-01 08:33:15+03,Kiambu,-1.17481,36.83041,39.97,32,1071,13.35,15550,0.54,12,snow,heavy snow
2024-04-04 08:15:55+03,Moyale,3.53998,39.05284,35.57,42,1032,4.58,5226,0.74,51,thunderstorms,thunderstorms with light rains
2024-02-23 17:14:11+03,Maralal,1.09314,36.70183,12.97,26,894,2.51,19204,0.26,62,snow,stormy
2024-03-24 00:32:25+03,Homa Bay,-0.53504,34.45310,38.85,90,927,12.85,13520,0.42,21,snow,moderate rain
2024-05-09 06:38:51+03,Busia,0.46077,34.11146,17.08,42,877,4.62,17106,0.75,28,drizzle,heavy snow
2024-03-15 03:40:49+03,Siaya,-0.09982,34.27470,28.71,97,1079,5.13,7217,0.9,62,rain,hazy
2024-05-15 02:44:32+03,Muhoroni,-0.15661,35.19836,32.88,16,977,13.07,2071,0.2,78,rain,sunny
2024-04-04 08:43:36+03,Butere,0.21982,34.49190,29.4,51,952,19.29,10100,0.49,94,rain,sunny
2024-04-22 19:45:13+03,Lugulu,0.39361,34.30528,27.45,46,1045,16.77,18498,0.49,87,clouds,moderate rain
2024-04-04 19:28:17+03,Kajiado,-2.09808,36.78195,38.37,14,942,0.24,8842,0.73,89,drizzle,foggy
2024-03-25 21:35:23+03,Ol Kalou,-0.27270,36.37752,31.04,83,1071,19.03,2964,0.88,43,thunderstorms,foggy
2024-02-10 21:53:29+03,Ol Kalou,-0.27270,36.37752,15.7,14,984,14.49,17609,0.89,93,clear,thunderstorms with light rains
2024-02-14 00:33:55+03,Kapsabet,0.20296,35.09784,20.51,67,975,18.81,11101,0.97,83,clouds,hazy
2024-02-29 07:48:35+03,Narok,-1.08754,35.87706,19.4,88,1071,4.23,19604,0.25,65,clear,hazy
2024-04-26 02:35:01+03,Makueni,-1.78650,37.63111,27.41,2,1077,19.79,8233,1,85,clear,moderate rain
2024-05-15 19:29:20+03,Kitui,-1.37508,37.99521,26.99,19,1013,4.97,12926,0.09,29,clouds,partly cloudy
2024-05-10 00:59:53+03,Ol Kalou,-0.27270,36.37752,22.94,28,994,2.34,5591,0.73,0,clouds,sunny
2024-05-02 00:52:29+03,Lugulu,0.39361,34.30528,34.03,48,921,11.65,3412,0.7,55,thunderstorms,light rain
2024-04-25 13:04:47+03,Malikisi,0.68124,34.42121,37.73,97,1011,6.1,18067,0.92,84,snow,windy
2024-03-31 17:08:43+03,Ol Kalou,-0.27270,36.37752,37.52,58,1031,12.32,11882,0.01,37,drizzle,hazy
2024-03-25 11:16:45+03,Ol Kalou,-0.27270,36.37752,24.42,1,884,12.76,14163,0.49,84,clouds,windy
2024-03-15 01:16:15+03,Eldama Ravine,0.05304,35.72977,10.5,89,918,15.77,17688,0.28,16,clouds,moderate rain
2024-03-18 23:55:14+03,Kitale,1.01909,35.00230,27.45,84,1025,13.32,4484,0.74,46,rain,cloudy
2024-02-08 04:39:02+03,Machakos,-1.51768,37.26341,30.07,62,938,18.3,10215,0.07,38,thunderstorms,foggy
2024-03-27 06:29:59+03,Embu,-0.53884,37.45964,26.27,74,887,10.08,14072,0.51,47,clouds,hazy
2024-05-09 23:06:25+03,Marsabit,2.33550,37.99435,31.45,1,972,19.11,2370,0.67,43,snow,light rain
2024-02-25 01:53:21+03,Athi River,-1.45772,36.97850,26.1,0,900,10.06,17058,0.27,75,drizzle,stormy
2024-03-24 21:52:08+03,Marsabit,2.33550,37.99435,34.23,99,939,3.37,19101,0.55,85,snow,snowy
2024-04-02 21:24:53+03,Homa Bay,-0.53504,34.45310,35,22,990,4.84,973,0.1,42,clear,snowy
2024-05-07 13:42:56+03,Nanyuki,0.00744,37.07223,10.85,67,1035,10.68,10560,0.04,19,clear,moderate rain
2024-09-27 02:11:26+03,Busia,0.46077,34.11146,13.77,80,1071,3.64,16588,0.06,1,clouds,foggy
2024-03-18 20:48:13+03,Maralal,1.09314,36.70183,32.9,84,1076,17.94,13517,0.28,21,rain,sunny
2024-05-30 07:25:38+03,Kapenguria,1.24819,35.11037,37.75,14,979,15.04,19190,0.28,73,rain,windy
2024-03-07 10:06:56+03,Voi,-3.39731,38.55593,27.61,21,909,10.1,373,0.3,82,snow,light rain
2024-02-05 23:10:12+03,Keruguya,-0.49933,37.27848,32.76,6,932,0.7,5127,0.14,4,snow,sunny
2024-05-02 08:50:58+03,Molo,-0.24884,35.73237,26.98,49,923,10.16,422,0.86,98,thunderstorms,thunderstorms
2024-03-02 07:27:48+03,Ol Kalou,-0.27270,36.37752,13.39,76,919,14.71,16624,0.24,92,thunderstorms,sunny
2024-02-29 02:26:23+03,Kapenguria,1.24819,35.11037,23.32,78,886,2.45,3043,0.67,28,rain,sunny
2024-04-28 11:28:40+03,Mandera,3.93564,41.85512,37.29,32,1028,3.89,12712,0.52,67,snow,partly cloudy
2024-05-16 06:37:49+03,Marsabit,2.33550,37.99435,23.91,21,975,17.57,2196,0.81,13,thunderstorms,thunderstorms with light rains
2024-05-18 01:09:47+03,Embu,-0.53884,37.45964,25.64,30,946,7.56,12494,0.71,13,snow,foggy
2024-04-26 21:08:08+03,Ol Kalou,-0.27270,36.37752,12.46,50,872,9.64,12584,0.35,18,clear,cloudy
2024-04-09 20:06:47+03,Eldama Ravine,0.05304,35.72977,26.71,18,892,17.24,1407,0.09,100,snow,light rain
2024-03-18 16:23:01+03,Mbale,1.07844,34.18101,11.5,61,1071,9.11,17716,0.54,27,thunderstorms,cloudy
2024-02-06 04:38:34+03,Karuri,-0.71344,37.03735,30.13,16,899,14.54,15322,0.09,67,clear,thunderstorms with light rains
2024-03-12 00:25:00+03,Pumwani,-1.28166,36.84588,21.85,39,989,0.28,7294,0.98,9,clouds,sunny
2024-05-26 02:33:03+03,Isiolo,0.35564,37.58331,10.99,83,890,18.03,17062,0.45,70,rain,sunny
2024-05-19 15:19:50+03,Mombasa,-4.04348,39.66821,34.99,95,909,19.86,3176,0.38,69,snow,light rain
2024-04-21 13:58:29+03,Ol Kalou,-0.27270,36.37752,12.01,73,1056,4.97,12923,0.44,20,thunderstorms,foggy
2024-03-17 08:35:59+03,Nanyuki,0.00744,37.07223,21.11,44,960,14.45,3011,0.15,58,snow,thunderstorms with light rains
2024-05-13 23:36:05+03,Siaya,-0.09982,34.27470,34.72,47,881,19.9,13178,0.16,21,clouds,heavy snow
2024-05-19 17:05:50+03,Siaya,-0.09982,34.27470,37.85,63,985,13.3,5790,0.69,81,clouds,light rain
2024-02-10 14:13:21+03,Mbale,1.07844,34.18101,26.71,68,935,12.45,9376,0.12,5,drizzle,foggy
2024-03-30 23:42:07+03,Butere,0.21982,34.49190,16.68,94,951,11.5,3300,0.3,56,clear,light rain
2024-02-11 01:52:06+03,Bungoma,0.56953,34.55838,28.66,42,908,10.53,975,0.41,17,clouds,stormy
2024-04-23 14:37:55+03,Molo,-0.24884,35.73237,26.46,30,953,0.46,15128,0.88,52,snow,moderate rain
2024-03-04 15:13:03+03,Kabarnet,0.49011,35.74342,34.13,43,1060,6.21,14574,0.27,41,snow,heavy snow
2024-02-23 04:46:02+03,Kakamega,0.28273,34.75186,23.82,90,966,13.54,19892,0.85,64,clear,thunderstorms with light rains
2024-04-26 14:24:09+03,Kitui,-1.37508,37.99521,11.49,65,933,9.55,2480,0.58,98,clouds,sunny
2024-02-22 04:56:12+03,Molo,-0.24884,35.73237,13.98,24,1067,16.17,1020,0.9,0,clear,windy
2024-05-16 05:41:35+03,Kapsabet,0.20296,35.09784,21.04,19,944,18.85,6888,0.62,71,snow,thunderstorms
2024-03-21 18:34:30+03,Kilifi,-3.51065,39.90933,32.7,63,1009,0.83,16358,0.68,5,clear,cloudy
2024-04-08 08:22:28+03,Makueni,-1.78650,37.63111,17.73,100,1014,2.55,6771,0.99,29,snow,partly cloudy
2024-02-04 16:09:01+03,Londiani,-0.16347,35.59314,36.07,84,1069,16.89,7368,0.21,7,thunderstorms,sunny
2024-05-28 17:44:41+03,Narok,-1.08754,35.87706,14.63,2,1030,18.27,6452,0.12,32,snow,stormy
2024-03-13 02:31:57+03,Kihancha,-1.19398,34.61650,30.26,47,907,8.86,3519,0.94,85,rain,moderate rain
2024-02-28 02:13:23+03,Lugulu,0.39361,34.30528,37.84,38,987,0.44,5628,0.21,28,drizzle,thunderstorms with light rains
2024-04-21 20:36:57+03,Lugulu,0.39361,34.30528,31.18,63,978,14.89,13848,0.28,54,drizzle,heavy snow
2024-04-15 14:29:14+03,Embu,-0.53884,37.45964,10.39,70,911,6.64,4998,0.08,5,thunderstorms,partly cloudy
2024-03-07 08:21:53+03,Migori,-1.07070,34.47527,15.84,18,963,2.18,840,0.46,90,clouds,snowy
2024-05-09 15:18:35+03,Pumwani,-1.28166,36.84588,30.37,39,944,3.36,11195,0.78,77,clear,thunderstorms
2024-04-06 03:22:42+03,Wajir,1.74884,40.05863,23.18,30,882,16.74,10460,0.25,63,drizzle,windy
2024-03-26 11:12:31+03,Rongai,-1.39386,36.74424,24.46,54,898,4.89,11651,0.42,32,thunderstorms,thunderstorms with light rains
2024-05-17 00:11:51+03,Kiambu,-1.17481,36.83041,33.69,75,886,6.81,1688,0.53,96,clear,stormy
2024-03-10 17:59:57+03,Machakos,-1.51768,37.26341,36.34,72,1036,2.39,17683,0.22,67,snow,thunderstorms with light rains
